eventid,iyear,imonth,iday,country,country_txt,region_txt,provstate,city,latitude,longitude,location,summary,alternative_txt,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill
2.01E+11,2006,4,4,96,Ireland,Western Europe,Donegal,Maas,54.830603,-8.369233,8 km from Glenties village in townland of Classey on the road to Doochary,"04/04/2006: Denis Donaldson, the former Sinn Fein member at the center of the spy scandal which brought down the Northern Ireland Assembly, was found shot dead and his body was discovered by Gardai at 5 p.m. at his home in County Donegal with a gunshot wound to his chest. No group claimed responsibility for the attack.",,1,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Political System of Northern Ireland,"Denis Donaldson, former member of Sinn Fein",Northern Ireland,Irish Republican Army (IRA),5,Firearms,Rifle/Shotgun (non-automatic),"The weapon to Donaldson's chest was by a shotgun. There was suspicions that we may have been tortured before death and his body mutilated. The first two shot were fired at the door, and the second two hit him.",1
2.01E+11,2006,4,13,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,Lodonderry (County),"04/13/2006: British army explosives experts dismantled a crude van bomb that failed to detonate after it was left overnight near the main police station after gunmen hijacked a van the previous night on the Catholic west side of Londonderry, Northern Ireland and loaded the bomb into the back of the vehicle. The Irish Republican Army is suspected in the attack, but there was no claim of responsibility issued.",,0,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Police Force in Londonderry,Police station in Londonderry,Northern Ireland,Irish Republican Army (IRA),6,Explosives,Vehicle,Bomb was a crude van bomb put together using a detonator attached to fuel-filled cylinders,0
2.01E+11,2006,9,23,603,United Kingdom,Western Europe,Northern Ireland,Castlederg,54.706718,-7.592867,County Tyrone. On the grounds of the police station,"9/23/2006: A ""viable"" makeshift pipe bomb was thrown over a wall onto the grounds of a police station in Castlederg, County Tyrone, Northern Ireland. Bomb disposal experts from the British Army defused the device and there were no injuries reported. A representative of the group Oglaigh na hEireann (ONH) called the Irish News, claiming responsibility for the attack.",,0,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",Northern Ireland Police,Police Station,Northern Ireland,Oglaigh na hEireann,6,Explosives,Pipe Bomb,A makeshift pipe bomb,0
2.01E+11,2006,11,24,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Belfast (Capital City),11/24/2006: Protestant hitman Michael Stone breached the security at a conference where Northern Ireland’s main parties were meeting with a bag full of at least six nail bombs and possibly other weapons. Stone was not able to detonate the devices before being apprehended by authorities. No one was hurt in the incident and it appeared that Stone was acting on his own.,,0,0,Bombing/Explosion,Government (General),"Government Personnel (excluding police, military)",Unknown,Unknown,Northern Ireland,Protestant extremists,6,Explosives,Other Explosive Type,Nail bombs and fake handgun were used in the attack.,0
2.01E+11,2007,3,18,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,Belfast (Capital City),03/18/2007: Two men were murdered by suspects connected to Continuity Irish Republican Army (CIRA). CIRA subsequently announced that anyone aiding the Northern Ireland Police Service in these murders would face punishment as an informant.  No claim of responsibility was reported.,,1,0,Unarmed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Two men in Belfast,Northern Ireland,Continuity Irish Republican Army (CIRA),9,Melee,"Hands, Feet, Fists",It is possible that a spade was used.,2
2.01E+11,2007,3,24,603,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,Armagh ( District  Council Area),"03/24/2007: A police station in South Armagh, Northern Ireland was attacked with petrol bombs.  No claim of responsibility was reported.",,1,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",Police Station,Police Station in south Armagh,Northern Ireland,Unknown,8,Incendiary,Gasoline or Alcohol,,0
2.01E+11,2007,4,5,603,United Kingdom,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,County Armagh. Near a railway line near Cornakinnegar Road,"4/5/2007: A live mortar and launching tube were found near the railway line between Lurgan and Moira in County Armagh, Northern Ireland. The mortar was removed by bomb disposal experts, and did not detonate. Authorities suspect dissident group oglaigh na heireann (ONH) was responsible.",,0,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,Rail Line,Belfast-Dublin line between Lurgan and Moira,Northern Ireland,Oglaigh na hEireann,6,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",A live mortar,0
2.01E+11,2007,4,8,603,United Kingdom,Western Europe,Northern Ireland,Sion Mills,54.788077,-7.47303,County Tyrone. Near houses in the Primrose Park area,"4/8/2007: Nine houses were evacuated while experts disarmed a viable bomb in the Primrose Park are of Sion Mills, County Tyrone, Northern Ireland. The bomb did not detonate, causing no damage or casualties. The dissident group oglaigh na heireann claimed responsibility for the attack, and authorities believe it is linked to a similar attack the following day in the same area.",,0,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,,Private Homes,Northern Ireland,Oglaigh na hEireann,6,Explosives,Unknown Explosive Type,,0
2.01E+11,2007,4,9,603,United Kingdom,Western Europe,Northern Ireland,Sion Mills,54.788077,-7.47303,County Tyrone. In the Primrose Park area,"4/9/2007: A ""viable"" bomb was planted in the garden of a former member of the District Policing Partnership, Mary McCrae. Bomb disposal experts made the device safe before it detonated. No group claimed responsibility for the attack, but authorities suspect it is linked to a similar attack the previous day, for which the dissident group oglaigh na heireann admitted responsibility.",,0,0,Bombing/Explosion,Police,Police Security Forces/Officers,District Policing Partnership,"Mary McCrae, former member",Northern Ireland,Oglaigh na hEireann,6,Explosives,Unknown Explosive Type,,0
2.01E+11,2007,5,20,96,Ireland,Western Europe,Dublin,Dublin,53.361675,-6.245485,,"05/20/2007: Unknown assailants detonated a pipe bomb underneath a vehicle at a private residence in Dublin, Ireland.  There are no reports of any fatalities or injuries.  No one claimed responsibility.",Other Crime Type,1,0,Bombing/Explosion,Private Citizens & Property,,Unknown,Unknown,Israel,Unknown,6,Explosives,Pipe Bomb,A pipe bomb was either thrown or placed under the victims car in their driveway at their residence.,0
2.01E+11,2007,9,23,603,United Kingdom,Western Europe,Northern Ireland,Carrickfergus,54.713641,-5.808233,,"09/23/2007: In Carrickfergus, Northern Ireland, a pipe bomb was hurled into a home of the Castlemara Estate. No casualties resulted and there was only slight damage done to the house. The attack was believed to be carried out by members of the Ulster Defense Association (UDA), and the target was a man said to have been on the Inner Council’s death list.",,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,Home,Unknown,Northern Ireland,Ulster Freedom Fighters (UFF),6,Explosives,Pipe Bomb,,0
2.01E+11,2007,11,8,603,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,Northern Ireland,"11/08/2007: An off-duty Catholic police officer was shot while dropping his son off at school in Derry, Northern Ireland. No group claimed responsibility for the attack but police suspected 'dissident IRA terrorists'. The officer was wounded in the attack.",,1,0,Armed Assault,Police,Police Security Forces/Officers,PSNI,Catholic Officer in the PSNI,Great Britain,Real Irish Republican Army (RIRA),5,Firearms,Unknown Gun Type,,1
2.01E+11,2007,11,11,603,United Kingdom,Western Europe,Northern Ireland,Newry,54.183052,-6.341388,Northern Ireland,"11/11/2007: An explosive device was detonated in Newry, Northern Ireland, during Poppy Day celebrations. There were no injuries and authorities blamed the blast on dissident republicans.",,1,0,Bombing/Explosion,Private Citizens & Property,"Procession/Gathering (funeral, wedding, birthday, religious)",Unknown,Poppy Day celebrators,Great Britain,Dissident Republicans,6,Explosives,Time Fuse,"The explosion was not meant to cause significant damage, just to frighten the population.",0
2.01E+11,2007,11,12,603,United Kingdom,Western Europe,Northern Ireland,Dungannon,54.50853,-6.763131,Northern Ireland,"11/12/2007: Suspected members of the Real Irish Republican Army (RIRA) shot and wounded an off-duty police officer in Dungannon, Northern Ireland.",,1,0,Armed Assault,Police,Police Security Forces/Officers,Police Service of Northern Ireland,Off-Duty Police Officer,Great Britain,Real Irish Republican Army (RIRA),5,Firearms,Handgun,,0
2.01E+11,2008,2,20,603,United Kingdom,Western Europe,Northern Ireland,Mallusk,54.678656,-6.000022,Antrim (County),"02/20/2008:  At approximately 5:30 a.m., a suspicious package was discovered and had to be dismantled by the British Army bomb disposal unit in a major mail-sorting facility in Mallusk, Antrim County, Northern Ireland.  Although the facility had to be evacuated for six hours, no casualties or property damage resulted from this package, which was successfully dismantled.  Authorities believe this package was most likely sent by Irish Republican Army (IRA).",,0,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Northern Ireland Postal Service,Mallusk mail-sorting facility,Northern Ireland,Unknown,6,Explosives,Letter Bomb,,0
2.01E+11,2008,4,10,603,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,"The incident occurred at a house in Norglen Crescent in West Belfast, Northern Ireland, United Kingdom.","4/10/2008: On Thursday, at 2115, a man was shot paramilitary-style at his house in Norglen Crescent in West Belfast, Northern Ireland, United Kingdom. The man was admitted to the hospital with gunshot wounds to both legs. No group claimed responsibility for the attack.",Other Crime Type,1,0,Armed Assault,Private Citizens & Property,Named Civilian,,An unidentified man in Norglen Crescent,Great Britain,Unknown,5,Firearms,Unknown Gun Type,An unknown firearm was used in the attack.,0
2.01E+11,2008,4,12,603,United Kingdom,Western Europe,Northern Ireland,Newtownbutler,54.184008,-7.360209,"Newtownbutler. The attack took place in county Fermanagh, Newtownbutler, Northern Ireland.","04/12/2008: On Saturday night at 2200, unknown assailants threw a petrol bomb at a church in Fermanagh, Newtownbutler, Northern Ireland, causing scortch damage on the door, while also throwing green paint on the building. No injuries were reported and no group claimed responsibility.",,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Place of Worship,,St Comgall's Church of Ireland.,Ireland,Unknown,8,Incendiary,Gasoline or Alcohol,"A petrol bomb was used in the attack, along with green paint.",0
2.01E+11,2008,4,14,603,United Kingdom,Western Europe,Northern Ireland,Portrush,55.199105,-6.654067,"County Antrim. A flat on Eglinton Street in Portrush, County Antrim, Northern Ireland.","4/14/2008: On Monday, at 0125, two windows were broken and flammable liquid poured inside a flat on Eglinton Street in Portrush, County Antrim, Northern Ireland.  The flat was attacked again an hour later. No one was injured in the attack and no group claimed responsibility. On Monday, at 0225, a flat at Eglinton Street was attacked with two petrol bombs after a previous arson an hour before. No one was injured in the attack and no group claimed responsibility.",Other Crime Type,1,0,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,,A flat on Eglinton Street in Portrush,Iraq,Unknown,8,Incendiary,Arson/Fire,A flammable liquid was poured inside the flat after the windows were broken.,0
2.01E+11,2008,4,20,603,United Kingdom,Western Europe,Northern Ireland,Cookstown,54.65092,-6.74857,"Cookstown. The attack took place in Milburn Park, Cookstown, Northern Ireland.","04/20/2008: On Sunday morning at 0300, unknown assailants threw a petrol bomb at a house in Cookstown, Northern Ireland, causing minor damage to the house and a vehicle but no casualties. No group claimed responsibility.",,1,0,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,,Lithuanian Civilian home.,Lithuania,Unknown,8,Incendiary,Gasoline or Alcohol,A petrol bomb was used in the attack.,0
